timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 1 518 0.26653450421378533 0.1334654957862147
1 1 689 0.3586957048237335 0.04130429517626655
1 5 932 0.24223769866286723 0.1577623013371328
1 7 817 0.349354552858259 0.05064544714174102
1 8 83 0.26774889762666054 0.13225110237333948
1 9 163 0.3319760532667234 0.06802394673327661
1 12 63 0.3991491377776238 8.508622223762363E-4
1 16 267 0.36040428394670254 0.03959571605329748
1 16 284 0.18787523933310976 0.21212476066689026
1 16 598 0.1074700657647062 0.29252993423529383
1 19 166 0.1188183605634175 0.28118163943658253
1 21 49 0.17103507465881665 0.22896492534118337
1 23 688 0.3994640503778539 5.359496221461479E-4
1 24 584 0.3717965002755459 0.02820349972445413
1 24 710 0.05966696314738601 0.340333036852614
1 24 934 0.3890816267177577 0.010918373282242322
1 25 657 0.2119963519219475 0.18800364807805253
1 27 56 0.20378512387127015 0.19621487612872987
1 27 105 0.33198299337823256 0.06801700662176746
1 28 823 0.3462257328665073 0.053774267133492704
1 32 304 0.2923561942787117 0.10764380572128834
1 32 320 0.29448119794462435 0.10551880205537567
1 32 345 0.3070903380975587 0.09290966190244132
1 34 404 0.36243283560195527 0.03756716439804475
1 34 892 0.27321266430088015 0.12678733569911987
1 35 204 0.04210478300655025 0.3578952169934498
1 36 543 0.2742276223936038 0.1257723776063962
1 37 144 0.25650957910839417 0.14349042089160585
1 37 303 0.38490841570267553 0.01509158429732449
1 38 871 0.29627076014203424 0.10372923985796578
1 39 120 0.262530325745687 0.137469674254313
1 41 43 0.23378260714266408 0.16621739285733594
1 44 569 0.3222030321533322 0.07779696784666784
1 45 835 0.3791295368950088 0.020870463104991244
1 46 701 0.3748888020502603 0.025111197949739705
1 47 468 0.05580101949022273 0.34419898050977726
1 47 868 0.3104052866611228 0.0895947133388772
1 47 969 0.3866163489750736 0.013383651024926446
1 48 287 0.3373224312646044 0.0626775687353956
1 50 793 0.30601629879610304 0.09398370120389699
1 51 119 0.34406075825823534 0.05593924174176468
1 51 782 0.28960918820124104 0.11039081179875898
1 52 160 0.35106480602423323 0.04893519397576679
1 53 914 0.27427253292249276 0.12572746707750726
1 55 716 0.12745325641684735 0.2725467435831527
1 56 95 0.3694424546349411 0.030557545365058947
1 56 105 0.1436777439117892 0.2563222560882108
1 56 336 0.3667468646463244 0.033253135353675634
1 57 667 0.2502575369896595 0.1497424630103405
1 58 968 0.08974165583987365 0.3102583441601264
1 60 435 0.3850929031333505 0.014907096866649538
1 63 540 0.29715988984076414 0.10284011015923589
1 64 907 0.27417772206623253 0.1258222779337675
1 70 970 0.39897510374086814 0.00102489625913188
1 71 237 0.255348194398896 0.14465180560110402
1 72 111 0.22298170333212713 0.1770182966678729
1 74 263 0.36151335722386074 0.03848664277613928
1 76 281 0.1671590768022763 0.23284092319772373
1 76 391 0.26501493156202677 0.13498506843797325
1 77 417 0.22615352588412238 0.17384647411587764
1 78 180 0.3980874361755012 0.0019125638244988363
1 82 304 0.2613138581323075 0.13868614186769251
1 85 232 0.19306311568844006 0.20693688431155996
1 87 828 0.322242689163921 0.07775731083607901
1 89 918 0.2512112216258946 0.14878877837410542
1 90 796 0.2898300269172054 0.11016997308279464
1 92 307 0.22656884760425056 0.17343115239574947
1 94 708 0.13200544230063838 0.26799455769936165
1 99 739 0.2835421486328635 0.11645785136713654
1 100 836 0.08815061139378057 0.31184938860621947
1 101 418 0.11857942368819761 0.2814205763118024
1 102 324 0.29218122797147594 0.10781877202852408
1 105 336 0.28217622803120995 0.11782377196879007
1 105 405 0.3670591370215452 0.03294086297845483
1 107 279 0.3275944609502713 0.07240553904972874
1 107 978 0.11730836002274368 0.2826916399772563
1 112 520 0.21272845030370613 0.1872715496962939
1 112 613 0.3245122103817639 0.0754877896182361
1 113 607 0.3867312554140866 0.013268744585913428
1 113 941 0.2156970031758382 0.18430299682416182
1 115 429 0.22856342224005513 0.1714365777599449
1 115 907 0.27929068316610717 0.12070931683389285
1 117 766 0.19133486222035 0.20866513777965
1 118 161 0.19527213232721843 0.2047278676727816
1 118 396 0.10159374344560781 0.29840625655439224
1 118 673 0.22080757484341845 0.17919242515658157
