timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 15 17 0.3966989936156776 0.0033010063843224025
2 71 73 0.3908582785485127 0.009141721451487339
7 101 192 0.3946777133593065 0.005322286640693508
